funding_total_usd,country_code,city,funding_rounds
38520000.0,NorthAm,Palo Alto,3.0
220099.0,NorthAm,Oklahoma City,1.0
736829.0,AS,Singapore,1.0
515000.0,NorthAm,Plantation,1.0
700000.0,NorthAm,Randallstown,1.0
32500000.0,NorthAm,Maple Grove,2.0
316000000.0,NorthAm,Portland,4.0
1470000.0,NorthAm,San Francisco,2.0
55893000.0,NorthAm,Mountain View,5.0
12000002.0,NorthAm,Great Falls,1.0
500000.0,NorthAm,Louisville,1.0
4005000.0,NorthAm,Bethesda,4.0
14000000.0,Other,Hanoi,1.0
3810000.0,NorthAm,Avon,2.0
325000.0,Other,Medellín,1.0
6250000.0,NorthAm,New York,1.0
18182786.0,EU,London,4.0
6659995.0,NorthAm,Los Angeles,3.0
25000.0,NorthAm,Seattle,1.0
1500000.0,EU,Geneva,1.0
4860000.0,NorthAm,Longmont,1.0
5900000.0,AS,Tokyo,2.0
4701310.0,AS,Tokyo,1.0
108700.0,EU,London,1.0
1809946.0,NorthAm,Boston,1.0
15177581.0,NorthAm,Bothell,2.0
20000.0,AS,Gurgaon,1.0
229000000.0,NorthAm,Los Angeles,5.0
3200000.0,AS,Singapore,3.0
7623300.0,EU,Boulogne,3.0
68713546.0,NorthAm,San Diego,6.0
1600000.0,EU,London,2.0
3800000.0,NorthAm,Stony Brook,3.0
16000000.0,Other,Buenos Aires,3.0
120000.0,EU,Stockholm,1.0
2800000.0,NorthAm,Campbell,1.0
30000.0,EU,Edinburgh,1.0
137500000.0,NorthAm,Minneapolis,2.0
2000000.0,NorthAm,Richmond,1.0
2000000.0,NorthAm,New York,1.0
75000.0,NorthAm,Miami,1.0
1500000.0,NorthAm,San Francisco,1.0
34000418.0,NorthAm,Sunnyvale,3.0
1800000.0,EU,London,2.0
110000.0,NorthAm,Cambridge,3.0
2800000.0,NorthAm,Seattle,1.0
1900000.0,NorthAm,Kahului,1.0
1000000.0,NorthAm,Glen Allen,1.0
100037.0,Other,Buenos Aires,2.0
848000.0,NorthAm,Palo Alto,3.0
14701769.0,NorthAm,Colorado Springs,5.0
532173.0,Other,Patras,2.0
150000.0,NorthAm,Palo Alto,2.0
12500000.0,NorthAm,New York,2.0
100000.0,NorthAm,San Francisco,2.0
6500000.0,NorthAm,San Jose,1.0
1500000.0,NorthAm,Carlsbad,1.0
2400000.0,NorthAm,San Francisco,1.0
500000.0,Other,Puerto Madero,1.0
2000000.0,NorthAm,Atlanta,3.0
1750000.0,NorthAm,San Francisco,2.0
2255576.0,NorthAm,Plano,2.0
150000.0,AS,Bangalore,1.0
750000.0,NorthAm,Tucson,1.0
60000.0,SouthAm,Recife,1.0
1800000.0,NorthAm,Mountain View,4.0
730000.0,Other,Tel Aviv,4.0
100000.0,AS,Sydney,1.0
3600000.0,NorthAm,Saratoga,1.0
9000000.0,NorthAm,San Francisco,1.0
32848.0,AS,Ahmedabad,2.0
2139150.0,EU,Madrid,1.0
1000000.0,NorthAm,Bend,1.0
25000.0,NorthAm,New York,1.0
840000.0,NorthAm,Palo Alto,3.0
23020000.0,NorthAm,Bethesda,3.0
2856920.0,EU,Valby,1.0
4400000.0,NorthAm,Boston,3.0
50000.0,AS,Sydney,1.0
1400000.0,AS,Gold Coast,3.0
1650000.0,NorthAm,Pasadena,3.0
20000.0,NorthAm,Jersey City,1.0
50000.0,Other,Bogotá,1.0
1000000.0,Other,Kraków,1.0
41250.0,AS,Wan Chai,1.0
8000000.0,NorthAm,Altadena,1.0
37000000.0,NorthAm,Redwood City,1.0
80000000.0,NorthAm,San Francisco,1.0
125000.0,NorthAm,San Francisco,1.0
133211.0,SouthAm,São Paulo,2.0
262507.0,EU,Valencia,1.0
73350.0,EU,London,1.0
2200000.0,NorthAm,San Francisco,2.0
285000.0,Other,Tel Aviv,1.0
5000000.0,NorthAm,Boston,1.0
33000000.0,NorthAm,Cambridge,2.0
41308548.0,AS,Chengdu,3.0
500000.0,Other,Ra'anana,1.0
800000.0,NorthAm,Seattle,3.0
1525000.0,NorthAm,Orlando,4.0
120000.0,NorthAm,Roanoke,1.0
320000.0,NorthAm,Saint Louis,2.0
28326700.0,NorthAm,Stony Brook,7.0
3203850.0,NorthAm,San Francisco,1.0
11200000.0,NorthAm,San Francisco,3.0
2500000.0,NorthAm,San Francisco,1.0
6194000.0,NorthAm,San Diego,3.0
2600000.0,EU,Nantes,1.0
1130000.0,NorthAm,Rockville,7.0
75000.0,NorthAm,Philadelphia,1.0
2800000.0,EU,Edinburgh,1.0
390000000.0,NorthAm,Montréal,2.0
2500000.0,NorthAm,Burlingame,1.0
4500000.0,NorthAm,Morrisville,1.0
41510000.0,NorthAm,Washington,2.0
350000.0,NorthAm,Tucson,1.0
1340000.0,EU,Windsor,2.0
77500000.0,NorthAm,Menlo Park,2.0
11200000.0,NorthAm,Redwood City,2.0
11700000.0,NorthAm,Draper,1.0
6500000.0,NorthAm,Boston,2.0
250000.0,Other,Tel Aviv,1.0
25000.0,NorthAm,New York,1.0
4574643.0,EU,London,4.0
40000.0,NorthAm,New York,1.0
10000000.0,NorthAm,New York,1.0
1030394.0,EU,Barcelona,4.0
5000000.0,NorthAm,New York,1.0
118000.0,NorthAm,Boston,2.0
212381.0,NorthAm,Vancouver,2.0
15500000.0,NorthAm,Germantown,2.0
500000.0,NorthAm,Newfoundland,1.0
60000.0,NorthAm,Quebec,1.0
600000.0,NorthAm,Boston,1.0
7000000.0,Other,Ramat Hasharon,1.0
7500.0,NorthAm,Chattanooga,1.0
1639000.0,NorthAm,Panama City Beach,1.0
2900000.0,NorthAm,Culver City,2.0
36705863.0,NorthAm,Pittsburgh,10.0
3400000.0,NorthAm,Boston,1.0
10150000.0,NorthAm,New York,3.0
20500000.0,NorthAm,San Francisco,4.0
1400000.0,Other,Prague,1.0
500000.0,NorthAm,Sherman Oaks,2.0
650000.0,AS,Melbourne,1.0
19990000.0,NorthAm,Acton,3.0
2020000.0,NorthAm,New York,4.0
150000.0,NorthAm,Kansas City,2.0
117000.0,NorthAm,San Diego,3.0
1040000.0,NorthAm,Novato,1.0
7198601.0,NorthAm,San Diego,2.0
450000.0,NorthAm,Pasadena,1.0
1800000.0,AS,South Grafton,1.0
18600000.0,NorthAm,Boston,7.0
128310709.0,NorthAm,Pittsburgh,7.0
6900000.0,NorthAm,New York,1.0
35000000.0,NorthAm,Santa Clara,1.0
7045000.0,NorthAm,Arlington Heights,2.0
41525000.0,NorthAm,Salt Lake City,3.0
12000000.0,NorthAm,Ann Arbor,1.0
249271980.0,NorthAm,Redwood City,4.0
70000000.0,NorthAm,Santa Clara,2.0
23100000.0,NorthAm,Franklin,2.0
1204650.0,NorthAm,Chicago,1.0
65000000.0,Other,Çan,3.0
500.0,NorthAm,Charleston,1.0
1400000.0,NorthAm,San Francisco,2.0
779595.0,Other,Cantanhede,1.0
15500000.0,NorthAm,San Francisco,1.0
40000.0,SouthAm,Santiago,1.0
1300000.0,NorthAm,Palo Alto,3.0
775000.0,Other,Panama City,1.0
300000.0,AS,Singapore,2.0
106709590.0,NorthAm,San Francisco,4.0
100000.0,NorthAm,Palo Alto,1.0
20000.0,NorthAm,Seattle,1.0
5000000.0,AS,Tokyo,2.0
491944.0,EU,London,2.0
1450000.0,NorthAm,Mountain View,2.0
100000.0,NorthAm,Milwaukee,1.0
474545.0,EU,London,2.0
100000.0,EU,Saint Petersburg,1.0
121753.0,NorthAm,Toronto,1.0
1075000.0,NorthAm,Seattle,2.0
2800000.0,AS,Tokyo,2.0
892254.0,NorthAm,Vancouver,1.0
428257.0,Other,Esch-sur-alzette,2.0
7500000.0,NorthAm,Las Vegas,1.0
3052975.0,NorthAm,New York,4.0
606409.0,EU,Nijmegen,1.0
2260000.0,NorthAm,Austin,2.0
1373909.0,EU,London,1.0
50000.0,NorthAm,Santa Monica,2.0
215000.0,Other,Reykjavík,2.0
1300000.0,NorthAm,San Francisco,1.0
10500000.0,NorthAm,San Carlos,3.0
23570000.0,NorthAm,Newport Beach,2.0
4016163.0,NorthAm,Scottsdale,8.0
11000000.0,NorthAm,Wayne,3.0
6500000.0,NorthAm,Broomfield,1.0
31500000.0,NorthAm,Austin,2.0
250000.0,NorthAm,Minneapolis,2.0
500000.0,NorthAm,Fremont,2.0
5300000.0,EU,Copenhagen,2.0
9000000.0,NorthAm,Mountain Home,1.0
20000.0,SouthAm,São Paulo,1.0
40000000.0,NorthAm,Wellesley,2.0
40000.0,NorthAm,San Francisco,1.0
5655000.0,NorthAm,Broomfield,2.0
235000.0,NorthAm,San Francisco,1.0
12971851.0831496,Other,Lysaker,1.0
25000.0,NorthAm,Cleveland,1.0
2400000.0,NorthAm,San Francisco,1.0
120000.0,NorthAm,San Diego,1.0
378492.0,EU,Liverpool,1.0
531438.111746226,AS,Seoul,2.0
30000000.0,NorthAm,Morristown,1.0
2390000.0,NorthAm,Austin,2.0
29600000.0,NorthAm,Brisbane,5.0
2350000.0,NorthAm,Boston,3.0
752161.0,NorthAm,Paramus,1.0
8795510.0,NorthAm,Portland,4.0
600000.0,NorthAm,Great Neck,1.0
1000000.0,EU,Amsterdam,1.0
450000.0,NorthAm,Louisville,1.0
1564572.0,NorthAm,San Francisco,1.0
585197.0,NorthAm,Petaluma,1.0
143000.0,AS,Singapore,3.0
2000000.0,NorthAm,Wilmington,1.0
450000.0,EU,London,1.0
12197674.0,NorthAm,Palo Alto,3.0
180000.0,NorthAm,San Jose,1.0
8400000.0,EU,Ismaning,1.0
25000.0,NorthAm,Scottsdale,1.0
6580000.0,NorthAm,Santa Monica,2.0
18137504.0,AS,Bengaluru,3.0
125000.0,NorthAm,Pittsburgh,2.0
100000.0,Other,Sofia,1.0
24335651.0,NorthAm,Wilmington,6.0
11000000.0,NorthAm,Rogers,3.0
15324624.0,NorthAm,Boulder,6.0
125000000.0,NorthAm,San Mateo,3.0
86400002.0,NorthAm,New York,5.0
2000000.0,NorthAm,Palo Alto,1.0
287000.0,EU,Sundsvall,1.0
20000.0,NorthAm,Chicago,1.0
10000000.0,NorthAm,Murray,1.0
1000000.0,NorthAm,Burlington,1.0
548000.0,NorthAm,Boulder,2.0
8500000.0,NorthAm,Boston,1.0
2000000.0,NorthAm,Iowa City,1.0
50000.0,NorthAm,Palo Alto,2.0
50000.0,NorthAm,Dallas,1.0
100000.0,NorthAm,Washington,1.0
715000.0,NorthAm,Mercer Island,1.0
40000000.0,NorthAm,New York,1.0
162787.0,AS,Delhi,1.0
1800000.0,NorthAm,Mountain View,1.0
725514.0,NorthAm,Pensacola,2.0
20000.0,NorthAm,Dallas,1.0
320000.0,NorthAm,Bellevue,3.0
2244500.0,NorthAm,Los Angeles,2.0
25000.0,NorthAm,Pittsburgh,1.0
103000002.0,NorthAm,Cumberland,6.0
225000.0,NorthAm,Richmond,1.0
24251285.0,EU,Brussels,2.0
6201649.0,NorthAm,Austin,2.0
3500000.0,NorthAm,Vancouver,1.0
7889259.0,NorthAm,Nashua,1.0
16500.0,AS,New Delhi,1.0
17300000.0,Other,Ness Ziona,5.0
600000.0,NorthAm,San Francisco,1.0
112062.858132777,Other,Sofia,2.0
4349640.0,NorthAm,Newton,2.0
50000.0,EU,Amsterdam,1.0
15000000.0,NorthAm,Burlingame,1.0
13000000.0,NorthAm,Itasca,1.0
41000000.0,NorthAm,Palo Alto,1.0
150.0,NorthAm,Denver,1.0
2500.0,NorthAm,Berthoud,1.0
70200000.0,Other,Caesarea,7.0
25000000.0,NorthAm,Carlsbad,2.0
1300000.0,NorthAm,New York,1.0
2970000.0,EU,Vevey,1.0
1000000.0,NorthAm,Portland,1.0
8000000.0,NorthAm,Santa Clara,1.0
220000.0,NorthAm,Durham,1.0
251892.0,Other,Buenos Aires,3.0
33000000.0,NorthAm,West Hartford,1.0
13596.0,EU,Milan,1.0
42000000.0,NorthAm,Waltham,3.0
80799981.0,NorthAm,Durham,5.0
1000000.0,NorthAm,Fredericksburg,1.0
1500000.0,EU,Stockholm,2.0
2300000.0,NorthAm,Arlington,1.0
616471.0,NorthAm,Toronto,2.0
8000000.0,NorthAm,Menlo Park,1.0
6000000.0,Other,Herzliya,1.0
2860000.0,EU,Stockholm,1.0
5540000.0,NorthAm,Lake Forest,2.0
25000000.0,AS,Bangalore,3.0
1462224.0,EU,Basel,1.0
227975.0,EU,London,2.0
228000.0,NorthAm,East Hartford,2.0
1840000.0,NorthAm,Irvine,1.0
56952124.0,NorthAm,Irvine,6.0
20000.0,NorthAm,La Jolla,1.0
5191392.0,NorthAm,Pittsburgh,3.0
6350000.0,NorthAm,Lexington,6.0
500000.0,EU,Munich,1.0
1620840.0,NorthAm,West Chester,3.0
725000000.0,NorthAm,Philadelphia,1.0
350000.0,AS,Melbourne,2.0
10567500.0,SouthAm,Itá,1.0
1200000.0,NorthAm,Chicago,1.0
20500000.0,NorthAm,San Francisco,1.0
730000.0,NorthAm,Palo Alto,1.0
1000000.0,EU,Helsinki,1.0
538062.0,Other,Buenos Aires,4.0
82000000.0,NorthAm,South San Francisco,3.0
53700000.0,NorthAm,Redwood City,1.0
24790172.0,NorthAm,Cincinnati,10.0
158775.0,NorthAm,San Francisco,2.0
1550000.0,Other,Budapest,2.0
1000000.0,NorthAm,San Francisco,1.0
1850000.0,NorthAm,Austin,2.0
1200000.0,Other,Tel Aviv,1.0
150000.0,NorthAm,New York,1.0
86250.0,NorthAm,Toronto,1.0
25000.0,NorthAm,Portland,1.0
750000.0,NorthAm,Milwaukee,1.0
2600000.0,Other,Tel Aviv,1.0
3496222.0,NorthAm,New York,6.0
102500.0,NorthAm,California City,2.0
23500000.0,NorthAm,Alexandria,2.0
1000000.0,AS,Singapore,1.0
300000.0,NorthAm,Missoula,1.0
150000000.0,NorthAm,Omaha,1.0
12300000.0,EU,Paris,2.0
10000000.0,NorthAm,Pleasanton,1.0
5000000.0,NorthAm,Vancouver,1.0
5800000.0,NorthAm,Palo Alto,2.0
4000000.0,NorthAm,Palo Alto,1.0
685000.0,NorthAm,New York,1.0
834000.0,EU,München,2.0
26500000.0,NorthAm,Livingston,1.0
9200000.0,NorthAm,Denver,2.0
2500000.0,NorthAm,Houston,1.0
11500000.0,Other,Tel Aviv,2.0
7000000.0,Other,Petah Tiqva,1.0
50000.0,NorthAm,Lincoln,2.0
1187000.0,NorthAm,San Francisco,3.0
556000.0,NorthAm,New York,2.0
7350000.0,NorthAm,Brooklyn,1.0
10000000.0,EU,London,1.0
1000000.0,Other,Wellington,2.0
7250000.0,NorthAm,San Francisco,2.0
1980881.0,NorthAm,Cambridge,3.0
45650000.0,NorthAm,New York,4.0
62900000.0,AS,Bangalore,4.0
40000.0,NorthAm,New York,1.0
430139.0,EU,London,2.0
1000000.0,EU,Derby,1.0
26000000.0,NorthAm,Las Vegas,2.0
18000000.0,EU,Dublin,2.0
100000000.0,NorthAm,Richardson,1.0
250000.0,NorthAm,Walnut Creek,1.0
96100000.0,NorthAm,Mclean,3.0
15600000.0,NorthAm,Santa Ana,2.0
15112330.0,NorthAm,Redwood Shores,7.0
10500.0,EU,Basingstoke,1.0
33463229.0,NorthAm,Louisville,1.0
50000.0,NorthAm,Mclean,1.0
513516.0,EU,Barcelona,1.0
35000.0,NorthAm,Chapel Hill,2.0
765000.0,NorthAm,Huntington Beach,3.0
500.0,NorthAm,Lake Wales,1.0
22500.0,NorthAm,Austin,1.0
62500.0,NorthAm,Las Vegas,2.0
2500000.0,NorthAm,Warwick,1.0
170000.0,NorthAm,Pittsburgh,2.0
4000000.0,NorthAm,Radnor,1.0
4900000.0,NorthAm,Encinitas,1.0
125000.0,NorthAm,Metuchen,1.0
541000.0,NorthAm,Lawrenceville,1.0
12600000.0,NorthAm,Church Point,1.0
1250000.0,NorthAm,Minneapolis,1.0
700000.0,NorthAm,Clovis,1.0
369995.0,EU,Breukelen,1.0
17000.0,NorthAm,Seattle,1.0
730000.0,EU,Leeds,1.0
1631134.0,NorthAm,Bala Cynwyd,2.0
25000000.0,NorthAm,Charlotte,1.0
1100000.0,NorthAm,San Francisco,2.0
2214710.0,EU,London,3.0
200000.0,NorthAm,Austin,2.0
566956.0,EU,Berlin,3.0
26696494.0,EU,London,1.0
6500100.0,NorthAm,Livermore,1.0
18910000.0,NorthAm,Plum Branch,1.0
85000000.0,EU,Paris,1.0
3000000.0,NorthAm,San Diego,1.0
110000.0,NorthAm,St Louis,3.0
1600000.0,NorthAm,New York,1.0
5665000.0,NorthAm,Roswell,2.0
5000000.0,NorthAm,Mountain View,1.0
650000.0,EU,Houten,1.0
40000.0,SouthAm,Santiago,1.0
2100000.0,EU,Chobham,3.0
4000000.0,Other,Mexico City,1.0
7118500.0,EU,Roma,1.0
815000.0,Other,Bogotá,2.0
19000000.0,SouthAm,Santiago,3.0
227287.0,EU,London,2.0
46000000.0,AS,Hong Kong,3.0
15500000.0,NorthAm,Austin,3.0
41140.0,EU,London,1.0
1003681.0,EU,Durham,1.0
3300000.0,Other,Dubai,2.0
500000.0,EU,London,1.0
250000.0,NorthAm,South San Francisco,1.0
40000.0,NorthAm,Carthage,1.0
1660.0,EU,Newbury,1.0
3000000.0,EU,Guildford,1.0
4400000.0,NorthAm,San Francisco,3.0
170000000.0,NorthAm,Dallas,4.0
725000000.0,NorthAm,Westport,1.0
120000000.0,Other,Netanya,4.0
12000000.0,NorthAm,San Jose,3.0
2000000.0,NorthAm,San Francisco,1.0
5075000.0,NorthAm,Cambridge,2.0
123000000.0,NorthAm,New York,4.0
2345000.0,NorthAm,Carle Place,1.0
270000.0,NorthAm,Cleveland,1.0
11000000.0,NorthAm,New York,2.0
500000.0,AS,Tokyo,1.0
720000.0,NorthAm,Anaheim,1.0
29310000.0,NorthAm,Eden Prairie,2.0
4947195.0,NorthAm,Rancho Santa Margarita,3.0
3802024.0,NorthAm,Indianapolis,4.0
2730529.50428147,EU,Emsdetten,1.0
33000000.0,NorthAm,Boston,4.0
19460000.0,NorthAm,Silver Spring,1.0
550125.0,NorthAm,Fairfield,1.0
17088.8239091634,EU,London,1.0
3660322.0,AS,Beijing,2.0
6000000.0,NorthAm,Redwood Shores,1.0
104490061.0,NorthAm,Mountain View,4.0
6505000.0,NorthAm,Franklin,2.0
500000.0,NorthAm,Palo Alto,1.0
23500.0,NorthAm,Richmond,2.0
5000000.0,NorthAm,San Mateo,2.0
684000.0,NorthAm,Cincinnati,5.0
60533695.0,NorthAm,New York,4.0
1700000.0,NorthAm,San Francisco,1.0
24183205.0,NorthAm,Pittsburgh,7.0
40000000.0,NorthAm,New York,1.0
12530000.0,NorthAm,Chicago,3.0
3317360.0,NorthAm,Alpharetta,2.0
1250000.0,NorthAm,Pittsburgh,1.0
8250000.0,NorthAm,New York,1.0
1675661.0,NorthAm,Cleveland,2.0
24399800.0,EU,Diepenbeek,3.0
1166969.0,EU,Solihull,2.0
14000000.0,NorthAm,Beloit,2.0
1200000.0,NorthAm,San Diego,1.0
2500000.0,NorthAm,New York,1.0
1130000.0,NorthAm,Birmingham,1.0
525000.0,NorthAm,San Francisco,1.0
3662412.0,NorthAm,Seattle,4.0
12000000.0,NorthAm,Woodstock,1.0
596396.0,AS,Buderim,2.0
31950003.0,NorthAm,San Mateo,5.0
8589492.0,EU,Hamilton,2.0
40000.0,NorthAm,Brooklyn,1.0
30000.0,Other,Tel Aviv,1.0
122837.0,EU,Valencia,1.0
30600000.0,NorthAm,Redwood City,3.0
1800000.0,NorthAm,Tampa,1.0
195000.0,NorthAm,Honolulu,3.0
50000.0,NorthAm,San Francisco,1.0
8147860.0,NorthAm,Washington,1.0
1525545.0,Other,Brno,2.0
386670.0,EU,Barcelona,1.0
10000.0,Other,Mexico City,1.0
14390000.0,NorthAm,New York,5.0
70000.0,NorthAm,Chicago,1.0
323000000.0,NorthAm,Boston,1.0
1560000.0,EU,Montpellier,1.0
15400000.0,NorthAm,Las Vegas,2.0
120000.0,NorthAm,Los Angeles,1.0
20000000.0,NorthAm,Miramar Beach,1.0
5355250.0,NorthAm,Memphis,5.0
5000000.0,NorthAm,Seattle,1.0
2000.0,NorthAm,Colorado Springs,1.0
9947495.0,NorthAm,Bellevue,6.0
11250.0,NorthAm,Easley,1.0
1000000.0,Other,Chonburi,1.0
2000000.0,NorthAm,St Louis,1.0
3670260.0,NorthAm,Seattle,5.0
25900501.0,NorthAm,Broadview Heights,2.0
68239769.0,NorthAm,Reston,4.0
195607.0,NorthAm,Cleveland,1.0
2000000.0,AS,Beijing,1.0
5500000.0,EU,Lund,1.0
155000.0,Other,Warsaw,1.0
40000.0,EU,Bologna,1.0
4807100.0,EU,Madrid,3.0
130000.0,NorthAm,New York,1.0
1540000.0,EU,Paris,1.0
5710000.0,NorthAm,Seattle,1.0
25000.0,NorthAm,Pittsburgh,4.0
400000.0,NorthAm,Granite Bay,1.0
62101551.0,NorthAm,San Diego,6.0
800000.0,NorthAm,Austin,1.0
2550000.0,NorthAm,Bloomfield Hills,1.0
92082.0,EU,Madrid,2.0
7200000.0,NorthAm,Mountain View,2.0
1250000.0,NorthAm,Boulder,1.0
3922003.0,EU,Bedford,1.0
275000.0,NorthAm,Chicago,4.0
4268593.0,Other,Ballstad,4.0
2075000.0,NorthAm,Petaluma,1.0
40000.0,NorthAm,Richmond,1.0
99500000.0,NorthAm,Lexington,4.0
415000.0,NorthAm,New York,1.0
15249996.0,NorthAm,Irvine,1.0
3000000.0,NorthAm,Cleveland,1.0
500000.0,NorthAm,Mclean,1.0
1273700.0,NorthAm,Santa Clara,1.0
100000.0,EU,Frankfurt,1.0
12000000.0,NorthAm,Charlotte,5.0
2700000.0,NorthAm,San Francisco,1.0
6500000.0,NorthAm,Bellevue,1.0
1500000.0,NorthAm,Coventry,1.0
72658074.0,NorthAm,Oakville,2.0
18800000.0,NorthAm,Vernon Hills,2.0
15000000.0,AS,Tokyo,3.0
291754092.0,NorthAm,Redmond,2.0
3000000.0,NorthAm,Kirkland,2.0
14900000.0,NorthAm,San Francisco,3.0
5902201.0,EU,Warwick,3.0
6671840.0,NorthAm,Palo Alto,4.0
250000.0,NorthAm,New York,1.0
128660.0,EU,Bologna,1.0
3022385.0,NorthAm,Carpinteria,1.0
50000.0,NorthAm,Santa Monica,1.0
10000000.0,NorthAm,Bothell,1.0
60648126.0,NorthAm,New York,5.0
210000.0,NorthAm,Brooklyn,2.0
109800000.0,NorthAm,New York,3.0
8500000.0,NorthAm,Cambridge,2.0
97000.0,NorthAm,Greensboro,1.0
6000.0,SouthAm,São Paulo,1.0
295000.0,Other,Mexico City,3.0
257320.0,Other,Riga,1.0
200000.0,NorthAm,Meridian,1.0
1100000.0,EU,Eurville,1.0
1000000.0,NorthAm,Carrollton,1.0
500000.0,NorthAm,New York,1.0
200000.0,NorthAm,Redwood City,1.0
400000.0,NorthAm,Wooster,2.0
25000000.0,NorthAm,Waltham,2.0
1900000.0,NorthAm,San Francisco,5.0
1596992.0,EU,Copenhagen,2.0
700000.0,SouthAm,São Paulo,1.0
1900000.0,NorthAm,New York,1.0
7090000.0,NorthAm,Solana Beach,2.0
1500000.0,NorthAm,New York,1.0
10335255.9966335,EU,Tampere,2.0
66033.0,NorthAm,Santa Clara,1.0
3500000.0,NorthAm,Boston,1.0
20500000.0,NorthAm,Bellevue,2.0
60000000.0,NorthAm,Pittsburgh,1.0
75000.0,NorthAm,St Louis,1.0
8870000.0,NorthAm,St Louis,6.0
12700000.0,NorthAm,Hazelwood,1.0
30900000.0,NorthAm,Mountain View,2.0
14000000.0,NorthAm,Andover,2.0
27250000.0,NorthAm,Sunnyvale,3.0
11149681.0,NorthAm,Saratoga,3.0
219100000.0,NorthAm,Burlington,3.0
3000000.0,NorthAm,Austin,1.0
2570000.0,EU,Paris,1.0
1235376.0,NorthAm,San Francisco,1.0
70000000.0,NorthAm,Broomfield,1.0
4800252.0,EU,Cambridge,2.0
250000.0,NorthAm,Boulder,1.0
1060000.0,NorthAm,Red Bank,2.0
3000000.0,NorthAm,Lakewood,1.0
7900000.0,EU,Berlin,1.0
46500000.0,NorthAm,Atlanta,1.0
7270999.85942734,EU,Munich,1.0
100000.0,NorthAm,Charlotte,1.0
8500000.0,NorthAm,Los Angeles,1.0
5820000.0,NorthAm,Madison,3.0
934850.0,EU,Livingston,2.0
2625001.0,NorthAm,Waltham,2.0
173426.0,EU,Dublin,3.0
142004397.0,NorthAm,Cardiff By The Sea,4.0
2000000.0,EU,Helsinki,1.0
16000000.0,NorthAm,San Francisco,4.0
135000.0,NorthAm,Seattle,2.0
4025000.0,NorthAm,Murray,6.0
1500000.0,Other,Nairobi,1.0
40000.0,EU,Leatherhead,1.0
500000.0,EU,Moscow,2.0
12294999.0,NorthAm,San Mateo,4.0
3500000.0,NorthAm,Mountain View,1.0
28000.0,NorthAm,San Francisco,1.0
500000.0,NorthAm,San Francisco,1.0
53500000.0,NorthAm,Framingham,2.0
1000000.0,NorthAm,West Hollywood,1.0
6745000.0,NorthAm,Santa Clara,3.0
616000.0,NorthAm,Quincy,1.0
4300000.0,NorthAm,Princeton,1.0
480000.0,NorthAm,Hopkinton,1.0
400000.0,AS,Singapore,1.0
28703843.0,NorthAm,Boston,5.0
400000.0,NorthAm,Santa Clara,1.0
100000.0,NorthAm,Rancho Palos Verdes,1.0
10600000.0,SouthAm,Rio De Janeiro,1.0
250000.0,NorthAm,Hartford,1.0
11699999.0,NorthAm,Costa Mesa,3.0
1316325.0,NorthAm,Ridgefield,1.0
17000000.0,NorthAm,New York,1.0
6350000.0,NorthAm,Burbank,1.0
3850000.0,NorthAm,Dallas,2.0
10000000.0,AS,Bangalore,2.0
130000.0,Other,Lagos,1.0
2201930.0,NorthAm,West Simsbury,7.0
4795519.0,NorthAm,Louisville,2.0
12000000.0,NorthAm,San Francisco,2.0
20000.0,NorthAm,Clyde,1.0
23500000.0,NorthAm,Atlanta,2.0
350000.0,NorthAm,Glen Burnie,1.0
2927500.0,NorthAm,Emeryville,2.0
3450000.0,NorthAm,Wayne,4.0
5100000.0,NorthAm,Hunt Valley,1.0
247500.0,NorthAm,Stuart,1.0
1250000.0,AS,Tokyo,1.0
1300000.0,Other,Petah Tiqva,1.0
10000.0,EU,Zürich,1.0
394842.0,EU,Stafford,1.0
1450000.0,NorthAm,New York,2.0
8000000.0,AS,Singapore,1.0
5000000.0,NorthAm,Los Angeles,3.0
12250000.0,NorthAm,New Brunswick,2.0
4200000.0,NorthAm,Mason,3.0
24509.0,Other,Mexico City,1.0
6000000.0,AS,Pilani,1.0
3900000.0,NorthAm,San Francisco,1.0
3900000.0,NorthAm,San Francisco,1.0
1384000.0,NorthAm,Portland,1.0
12000000.0,NorthAm,El Dorado Hills,2.0
5938758.0,NorthAm,Nashville,6.0
67400000.0,NorthAm,Milpitas,4.0
8500000.0,NorthAm,Bellevue,1.0
5000000.0,NorthAm,Austin,1.0
33048483.0,NorthAm,San Antonio,4.0
23649999.0,NorthAm,Minneapolis,3.0
40000.0,NorthAm,New York,1.0
2000000.0,AS,Singapore,2.0
565000.0,NorthAm,New York,1.0
200000.0,NorthAm,Salt Lake City,1.0
12600000.0,NorthAm,Lexington,1.0
10200000.0,NorthAm,San Francisco,2.0
1360010.0,NorthAm,Andover,3.0
3535026.0,NorthAm,Boulder,3.0
8159714.0,NorthAm,Waltham,2.0
16666.0,NorthAm,Orlando,1.0
2029585.0,EU,London,4.0
61000000.0,NorthAm,Durham,1.0
154450000.0,NorthAm,Cambridge,5.0
3000000.0,NorthAm,Cupertino,1.0
48350000.0,NorthAm,Boston,3.0
100000.0,NorthAm,Quakertown,1.0
13154038.0,NorthAm,Cincinnati,2.0
14816145.0,EU,Delft,3.0
5000000.0,NorthAm,Miami Beach,1.0
25000.0,NorthAm,Cleveland,2.0
2271475.0,NorthAm,Buena Park,1.0
925000.0,NorthAm,Annapolis,1.0
